timestamp,station_id,station_name,latitude,longitude,temperature,humidity,pressure,wind_speed,wind_direction,hour,day,month,day_of_week,day_of_year,time_period,temperature_rolling_mean_24h,temperature_rolling_std_24h,temperature_deviation_24h,temperature_zscore_24h,pressure_rolling_mean_24h,pressure_rolling_std_24h,pressure_deviation_24h,pressure_zscore_24h,humidity_rolling_mean_24h,humidity_rolling_std_24h,humidity_deviation_24h,humidity_zscore_24h,original_temperature,original_pressure,original_humidity,is_anomaly,fault_type,fault_severity
2025-03-09 04:00:00,42139,Meerut,29.0167,77.6333,22.1,67.0,1013.7,4.3,132.0,4,9,3,6,68,Night,20.1875,5.219304676328743,1.9125000000000012,0.3664281199512677,1009.3458333333332,1.7136229524581004,4.354166666666743,2.540912900600989,63.208333333333336,21.55474156787703,3.791666666666664,0.1759087045755804,22.1,1013.7,67.0,0,normal,none
2025-03-09 05:00:00,42139,Meerut,29.0167,77.6333,25.0,55.0,1013.8,6.5,132.0,5,9,3,6,68,Morning,20.25,5.233421027604521,4.75,0.9076281030984056,1009.5041666666668,1.9290635634645856,4.295833333333235,2.2269008728867106,63.708333333333336,21.495154492737704,-8.708333333333336,-0.405130064837427,25.0,1013.8,55.0,0,normal,none
2025-03-09 06:00:00,42139,Meerut,29.0167,77.6333,28.0,36.0,1013.7,5.4,230.0,6,9,3,6,68,Morning,20.3125,5.282646940280167,7.6875,1.4552363780707802,1009.6541666666668,2.116391343500299,4.0458333333333485,1.911665980754744,64.04166666666667,21.285796788645985,-28.04166666666667,-1.31738862985032,28.0,1013.7,36.0,0,normal,none
2025-03-09 07:00:00,42139,Meerut,29.0167,77.6333,28.2,41.0,1013.4,7.2,120.0,7,9,3,6,68,Morning,20.404166666666665,5.399797030538622,7.795833333333334,1.4437271047863278,1009.8458333333334,2.2669610316109905,3.554166666666561,1.5678110991351413,63.79166666666666,21.589005186148142,-22.791666666666664,-1.0557071282418409,28.2,1013.4,41.0,0,normal,none
2025-03-09 08:00:00,42139,Meerut,29.0167,77.6333,28.8,38.0,1012.4,7.2,131.0,8,9,3,6,68,Morning,20.47083333333333,5.488761574634812,8.329166666666666,1.5174947123151066,1010.0333333333332,2.369125075463585,2.3666666666666742,0.9989623136311494,63.875,21.49279454587746,-25.875,-1.203891841275852,28.8,1012.4,38.0,0,normal,none
2025-03-09 09:00:00,42139,Meerut,29.0167,77.6333,30.8,26.0,1011.2,3.6,230.0,9,9,3,6,68,Morning,20.529166666666665,5.572407111338148,10.270833333333336,1.843159182040976,1010.2208333333332,2.3710168735153334,0.9791666666667423,0.4129733017104191,64.08333333333333,21.202782152691384,-38.08333333333333,-1.796147932807922,30.8,1011.2,26.0,0,normal,none
2025-03-09 10:00:00,42139,Meerut,29.0167,77.6333,29.0,35.0,1011.4,5.8,137.0,10,9,3,6,68,Morning,20.620833333333334,5.726899090118927,8.379166666666666,1.4631245521898415,1010.4083333333334,2.2556049350872227,0.9916666666665606,0.4396455475161538,63.875,21.56348060152093,-28.875,-1.3390695376869437,29.0,1011.4,35.0,0,normal,none
2025-03-09 11:00:00,42139,Meerut,29.0167,77.6333,28.6,36.0,1011.3,6.5,127.0,11,9,3,6,68,Morning,20.695833333333336,5.827705877710425,7.904166666666665,1.3563084398096004,1010.6083333333332,2.1114422572730405,0.6916666666667197,0.3275801951411248,63.958333333333336,21.44249978667237,-27.958333333333336,-1.3038747166368585,28.6,1011.3,36.0,0,normal,none
2025-03-09 12:00:00,42139,Meerut,29.0167,77.6333,28.6,40.0,1011.2,0.0,0.0,12,9,3,6,68,Afternoon,20.766666666666666,5.9160552858240525,7.833333333333336,1.3240804818209575,1010.7916666666666,1.9611258227749089,0.4083333333334167,0.2082137354938515,64.04166666666667,21.32457077740547,-24.04166666666667,-1.1274162053540655,28.6,1011.2,40.0,0,normal,none
2025-03-09 13:00:00,42139,Meerut,29.0167,77.6333,23.2,48.0,1011.9,7.6,103.0,13,9,3,6,68,Afternoon,20.841666666666665,6.006584551224901,2.3583333333333343,0.3926246793366802,1010.9958333333332,1.7124808260856073,0.904166666666697,0.5279864468517544,64.125,21.2220404297041,-16.125,-0.7598232626788389,23.2,1011.9,48.0,0,normal,none
2025-03-09 14:00:00,42139,Meerut,29.0167,77.6333,22.4,45.0,1012.7,7.2,129.0,14,9,3,6,68,Afternoon,20.9125,6.024682023000054,1.4875000000000007,0.2469009973175786,1011.175,1.5598913005609494,1.5249999999999773,0.9776322231245056,63.75,21.431894152326272,-18.75,-0.8748643431483553,22.4,1012.7,45.0,0,normal,none
2025-03-09 15:00:00,42139,Meerut,29.0167,77.6333,21.3,50.0,1013.9,10.1,101.0,15,9,3,6,68,Afternoon,21.016666666666666,6.028026331169639,0.283333333333335,0.047002670155616,1011.3625,1.4535750530271712,2.537499999999909,1.7456958928370356,62.91666666666666,21.76738019559784,-12.916666666666664,-0.5933955556709065,21.3,1013.9,50.0,0,normal,none
2025-03-09 16:00:00,42139,Meerut,29.0167,77.6333,20.5,57.0,1014.5,11.2,80.0,16,9,3,6,68,Afternoon,21.1125,6.012835003773828,-0.6125000000000007,-0.1018654261451674,1011.5666666666666,1.451436070471852,2.933333333333394,2.020986933568344,62.16666666666666,21.894344448751465,-5.166666666666664,-0.2359817933238597,20.5,1014.5,57.0,0,normal,none
2025-03-09 17:00:00,42139,Meerut,29.0167,77.6333,20.3,63.0,1014.8,12.2,98.0,17,9,3,6,68,Evening,21.175,5.997698834081863,-0.875,-0.1458892859087591,1011.775,1.4999275344814242,3.0249999999999773,2.0167640972374192,61.708333333333336,21.8820537281653,1.2916666666666643,0.0590285849176993,20.3,1014.8,63.0,0,normal,none
2025-03-09 18:00:00,42139,Meerut,29.0167,77.6333,19.7,65.0,1015.0,11.9,87.0,18,9,3,6,68,Evening,21.254166666666663,5.971961964894287,-1.5541666666666671,-0.2602438990406695,1011.9666666666666,1.5815970647930395,3.0333333333334167,1.917892616809038,61.41666666666666,21.813272119966417,3.583333333333336,0.1642730771259847,19.7,1015.0,65.0,0,normal,none
2025-03-09 19:00:00,42139,Meerut,29.0167,77.6333,18.6,69.0,1015.0,10.4,87.0,19,9,3,6,68,Evening,21.35833333333333,5.919747105839956,-2.758333333333333,-0.465954589616198,1012.1583333333332,1.660255786125047,2.841666666666697,1.7115836550095709,60.958333333333336,21.60812883810284,8.041666666666664,0.3721593260998304,18.6,1015.0,69.0,0,normal,none
2025-03-09 20:00:00,42139,Meerut,29.0167,77.6333,17.6,73.0,1015.0,9.0,99.0,20,9,3,6,68,Evening,21.441666666666663,5.863662356572309,-3.841666666666665,-0.6551650543726683,1012.35,1.7131207221602198,2.650000000000091,1.54688456319557,60.583333333333336,21.376371894274115,12.416666666666664,0.5808594053321368,17.6,1015.0,73.0,0,normal,none
2025-03-09 21:00:00,42139,Meerut,29.0167,77.6333,17.8,72.0,1014.3,10.8,102.0,21,9,3,6,68,Night,21.491666666666664,5.823783072484876,-3.691666666666663,-0.6338949477888971,1012.5458333333332,1.7370587751727349,1.7541666666667195,1.0098487695053864,60.375,21.223064770689057,11.625,0.5477531226335963,17.8,1014.3,72.0,0,normal,none
2025-03-09 22:00:00,42139,Meerut,29.0167,77.6333,17.2,74.0,1013.8,11.2,109.0,22,9,3,6,68,Night,21.620833333333334,5.699655151022625,-4.420833333333334,-0.7756317209015976,1012.7208333333334,1.6908909837240056,1.0791666666665378,0.6382236803284558,59.708333333333336,20.55846206112786,14.291666666666664,0.695171974643448,17.2,1013.8,74.0,0,normal,none
2025-03-09 23:00:00,42139,Meerut,29.0167,77.6333,16.1,80.0,1014.3,7.9,116.0,23,9,3,6,68,Night,21.72083333333333,5.594871810837954,-5.62083333333333,-1.0046402354465185,1012.8916666666668,1.5756066234572643,1.408333333333189,0.8938356264604698,59.16666666666666,19.970993458266857,20.833333333333336,1.04317961832337,16.1,1014.3,80.0,0,normal,none
2025-03-10 00:00:00,42139,Meerut,29.0167,77.6333,16.0,80.0,1015.0,9.4,101.0,0,10,3,0,69,Night,21.808333333333334,5.484199966755527,-5.808333333333334,-1.0591031268995768,1013.0833333333334,1.4448308661854448,1.9166666666666288,1.3265681897611286,58.79166666666666,19.464525517545525,21.208333333333336,1.089589022563942,16.0,1015.0,80.0,0,normal,none
2025-03-10 01:00:00,42139,Meerut,29.0167,77.6333,15.7,81.0,1015.8,9.4,99.0,1,10,3,0,69,Night,21.92083333333333,5.32753137763722,-6.220833333333335,-1.1676765264012952,1013.2708333333334,1.3857909895307272,2.5291666666665837,1.8250707976698848,58.333333333333336,18.79099383415775,22.666666666666664,1.206251615359685,15.7,1015.8,81.0,0,normal,none
2025-03-10 02:00:00,42139,Meerut,29.0167,77.6333,17.2,73.0,1016.8,10.4,97.0,2,10,3,0,69,Night,22.05416666666667,5.117402463263317,-4.854166666666671,-0.9485606616860104,1013.4625,1.4049021318218786,3.3374999999999773,2.3756103179030013,57.875,18.0538144831306,15.125,0.8377730930010789,17.2,1016.8,73.0,0,normal,none
2025-03-10 03:00:00,42139,Meerut,29.0167,77.6333,19.0,74.0,1017.9,3.6,50.0,3,10,3,0,69,Night,22.17083333333333,4.964962381456109,-3.1708333333333343,-0.6386419653804913,1013.6625,1.5242425060956362,4.237500000000068,2.7800694332127445,57.125,16.95854920989232,16.875,0.9950733279799912,19.0,1017.9,74.0,0,normal,none
2025-03-10 04:00:00,42139,Meerut,29.0167,77.6333,22.9,59.0,1018.4,9.0,105.0,4,10,3,0,69,Night,22.154166666666665,4.975328625079472,0.7458333333333336,0.1499063457986999,1013.8666666666668,1.7439751361070004,4.533333333333303,2.599425438743849,57.41666666666666,17.194328353739895,1.5833333333333357,0.092084628184325,22.9,1018.4,59.0,0,normal,none
2025-03-10 05:00:00,42139,Meerut,29.0167,77.6333,25.5,51.0,1018.5,10.8,119.0,5,10,3,0,69,Morning,22.1875,4.977629303017634,3.3125,0.6654774388265178,1014.0625,1.9732587260663068,4.4375,2.2488181308318147,57.083333333333336,17.077614808169887,-6.083333333333336,-0.3562168020339166,25.5,1018.5,51.0,0,normal,none
2025-03-10 06:00:00,42139,Meerut,29.0167,77.6333,27.6,47.0,1018.1,7.6,140.0,6,10,3,0,69,Morning,22.20833333333333,4.990941068939017,5.391666666666669,1.0802905889275185,1014.2583333333332,2.16953544750196,3.841666666666697,1.7707323801001076,56.91666666666666,17.11830108054095,-9.916666666666664,-0.5793020358743037,27.6,1018.1,47.0,0,normal,none
2025-03-10 07:00:00,42139,Meerut,29.0167,77.6333,28.7,41.0,1017.1,13.7,146.0,7,10,3,0,69,Morning,22.191666666666663,4.9713891564558175,6.508333333333333,1.3091578889738793,1014.4416666666666,2.3021571484649104,2.6583333333334167,1.1547141059010704,57.375,16.67545058383445,-16.375,-0.9819824608442236,28.7,1017.1,41.0,0,normal,none
2025-03-10 08:00:00,42139,Meerut,29.0167,77.6333,29.2,40.0,1016.4,11.2,138.0,8,10,3,0,69,Morning,22.2125,4.998635683429141,6.987499999999997,1.3978814305599612,1014.5958333333332,2.3527004219318384,1.8041666666666745,0.7668492978741617,57.375,16.67545058383445,-17.375,-1.0419508553995962,29.2,1016.4,40.0,0,normal,none
2025-03-10 09:00:00,42139,Meerut,29.0167,77.6333,29.8,38.0,1015.0,3.6,180.0,9,10,3,0,69,Morning,22.229166666666668,5.022166444583491,7.570833333333333,1.5074835565234264,1014.7625,2.331972947116364,0.2375000000000682,0.1018450922828038,57.458333333333336,16.579136093994165,-19.458333333333336,-1.173663888336267,29.8,1015.0,38.0,0,normal,none
2025-03-10 10:00:00,42139,Meerut,29.0167,77.6333,29.5,38.0,1014.3,9.0,137.0,10,10,3,0,69,Morning,22.1875,4.951619190597617,7.3125,1.4767896557726696,1014.9208333333332,2.2051282456368617,-0.6208333333332803,-0.2815406925024344,57.958333333333336,15.749338610451508,-19.958333333333336,-1.267248982766087,29.5,1014.3,38.0,0,normal,none
2025-03-10 11:00:00,42139,Meerut,29.0167,77.6333,29.1,38.0,1013.6,8.3,125.0,11,10,3,0,69,Morning,22.20833333333333,4.982483811066041,6.891666666666669,1.3831789380550228,1015.0416666666666,2.079698278003658,-1.441666666666606,-0.6932095303990391,58.083333333333336,15.570084657183983,-20.083333333333336,-1.28986667545619,29.1,1013.6,38.0,0,normal,none
2025-03-10 12:00:00,42139,Meerut,29.0167,77.6333,28.4,43.0,1013.6,0.0,0.0,12,10,3,0,69,Afternoon,22.229166666666668,5.011333170417477,6.170833333333331,1.2313755887875362,1015.1375000000002,1.9486478031867425,-1.5375000000001364,-0.7890086641032664,58.16666666666666,15.451654383540872,-15.166666666666664,-0.9815561680451655,28.4,1013.6,43.0,0,normal,none
2025-03-10 13:00:00,42139,Meerut,29.0167,77.6333,24.2,52.0,1014.3,7.2,74.0,13,10,3,0,69,Afternoon,22.22083333333333,5.0004329522696205,1.979166666666668,0.3957990609129864,1015.2375,1.7931784993216848,-0.9375000000001136,-0.5228146558497924,58.29166666666666,15.309784216428897,-6.291666666666664,-0.4109572400057141,24.2,1014.3,52.0,0,normal,none
2025-03-10 14:00:00,42139,Meerut,29.0167,77.6333,23.6,50.0,1014.5,7.6,117.0,14,10,3,0,69,Afternoon,22.2625,5.013096977353097,1.337500000000002,0.2668011422963133,1015.3375,1.6610139648115407,-0.8374999999999773,-0.5042100895852494,58.458333333333336,15.214350110187242,-8.458333333333336,-0.5559444387749297,23.6,1014.5,50.0,0,normal,none
2025-03-10 15:00:00,42139,Meerut,29.0167,77.6333,22.6,55.0,1015.2,7.6,87.0,15,10,3,0,69,Afternoon,22.3125,5.020506859913022,0.2875000000000014,0.0572651343822647,1015.4125,1.5751638976126594,-0.2124999999998635,-0.1349065962735253,58.66666666666666,15.055453054181363,-3.666666666666664,-0.2435440935235301,22.6,1015.2,55.0,0,normal,none
2025-03-10 16:00:00,42139,Meerut,29.0167,77.6333,20.2,69.0,1015.6,9.0,72.0,16,10,3,0,69,Afternoon,22.366666666666664,5.016118945495735,-2.1666666666666643,-0.4319408471388503,1015.4666666666668,1.5429127357499228,0.1333333333333257,0.0864166392848652,58.875,14.964632217040844,10.125,0.6765953117424593,20.2,1015.6,69.0,0,normal,none
2025-03-10 17:00:00,42139,Meerut,29.0167,77.6333,19.6,74.0,1015.4,7.9,84.0,17,10,3,0,69,Evening,22.354166666666668,5.021343936391447,-2.7541666666666664,-0.5484919379264684,1015.5125,1.529226147007027,-0.1124999999999545,-0.0735666207513764,59.375,15.09912896998256,14.625,0.9685989191214182,19.6,1015.4,74.0,0,normal,none
2025-03-10 18:00:00,42139,Meerut,29.0167,77.6333,19.5,75.0,1015.2,7.6,78.0,18,10,3,0,69,Evening,22.325,5.035806571551957,-2.8249999999999997,-0.5609826270847768,1015.5375,1.5219588350696065,-0.3374999999999772,-0.2217536980785303,59.833333333333336,15.378320897392582,15.166666666666664,0.9862368439221604,19.5,1015.2,75.0,0,normal,none
2025-03-10 19:00:00,42139,Meerut,29.0167,77.6333,18.4,80.0,1014.7,6.8,72.0,19,10,3,0,69,Evening,22.316666666666663,5.040502620440305,-3.916666666666664,-0.7770389109180802,1015.5458333333336,1.5194332944312257,-0.8458333333334167,-0.5566768455274901,60.25,15.657336105258668,19.75,1.2613895408023317,18.4,1014.7,80.0,0,normal,none
2025-03-10 20:00:00,42139,Meerut,29.0167,77.6333,17.7,82.0,1014.6,6.8,69.0,20,10,3,0,69,Evening,22.308333333333337,5.047075491261417,-4.608333333333338,-0.9130700226918096,1015.5333333333334,1.5253414918177914,-0.933333333333394,-0.6118848391261651,60.708333333333336,16.0799068964063,21.291666666666664,1.3241162902146617,17.7,1014.6,82.0,0,normal,none
2025-03-10 21:00:00,42139,Meerut,29.0167,77.6333,17.1,84.0,1013.8,6.5,89.0,21,10,3,0,69,Night,22.3125,5.0430591561246665,-5.212499999999999,-1.033598821395849,1015.5166666666668,1.5335853605082757,-1.716666666666811,-1.119381229681181,61.083333333333336,16.479016081504575,22.916666666666664,1.390657461181039,17.1,1013.8,84.0,0,normal,none
2025-03-10 22:00:00,42139,Meerut,29.0167,77.6333,17.0,84.0,1013.3,5.0,127.0,22,10,3,0,69,Night,22.28333333333333,5.072231878757416,-5.283333333333331,-1.041619046530584,1015.4958333333332,1.554091141264448,-2.1958333333333258,-1.4129372950075116,61.583333333333336,16.998508033422016,22.416666666666664,1.3187431874957265,17.0,1013.3,84.0,0,normal,none
2025-03-10 23:00:00,42139,Meerut,29.0167,77.6333,16.2,87.0,1013.3,4.0,60.0,23,10,3,0,69,Night,22.275,5.081103098309569,-6.075000000000003,-1.1956065213518483,1015.475,1.5809325811309296,-2.1749999999999545,-1.3757702421719054,62.0,17.433101946534215,25.0,1.4340534505375344,16.2,1013.3,87.0,0,normal,none
2025-03-11 00:00:00,42139,Meerut,29.0167,77.6333,16.0,87.0,1013.7,1.4,124.0,0,11,3,1,70,Night,22.27916666666667,5.075857534460936,-6.279166666666669,-1.2370651902730216,1015.4333333333334,1.6257885489175758,-1.7333333333333485,-1.066149306124326,62.29166666666666,17.80200078317188,24.708333333333336,1.387952603433765,16.0,1013.7,87.0,0,normal,none
2025-03-11 01:00:00,42139,Meerut,29.0167,77.6333,15.8,88.0,1014.0,1.8,349.0,1,11,3,1,70,Night,22.27916666666667,5.075857534460936,-6.479166666666668,-1.276467399385898,1015.3791666666666,1.6621042625854243,-1.379166666666606,-0.829771451594315,62.583333333333336,18.15852097660945,25.416666666666664,1.3997101801080964,15.8,1014.0,88.0,0,normal,none
2025-03-11 02:00:00,42139,Meerut,29.0167,77.6333,17.1,84.0,1014.7,3.6,10.0,2,11,3,1,70,Night,22.28333333333333,5.0702599767549374,-5.18333333333333,-1.0223012936411129,1015.3041666666668,1.6827718248435732,-0.6041666666666288,-0.3590306527284475,62.875,18.519818996204272,21.125,1.1406698955497174,17.1,1014.7,84.0,0,normal,none
2025-03-11 03:00:00,42139,Meerut,29.0167,77.6333,19.6,81.0,1015.6,0.0,0.0,3,11,3,1,70,Night,22.27916666666667,5.074658195100471,-2.679166666666667,-0.5279501719452503,1015.2166666666668,1.6559948190059277,0.3833333333333257,0.2314822057012447,63.333333333333336,18.91322671908554,17.666666666666664,0.9340905668327364,19.6,1015.6,81.0,0,normal,none
2025-03-11 04:00:00,42139,Meerut,29.0167,77.6333,24.3,62.0,1015.8,1.8,66.0,4,11,3,1,70,Night,22.30416666666667,5.0592557595538326,1.99583333333333,0.3944914881135282,1015.1208333333334,1.557584296458668,0.6791666666665606,0.4360384655974751,63.625,19.137517216645065,-1.625,-0.0849117459492937,24.3,1015.8,62.0,0,normal,none
2025-03-11 05:00:00,42139,Meerut,29.0167,77.6333,26.9,53.0,1015.6,1.8,53.0,5,11,3,1,70,Morning,22.3625,5.074472557727487,4.537499999999998,0.8941816018080975,1015.0125,1.402269123830116,0.587500000000091,0.4189637994705403,63.75,19.11577995997694,-10.75,-0.5623626146831294,26.9,1015.6,53.0,0,normal,none
2025-03-11 06:00:00,42139,Meerut,29.0167,77.6333,29.6,44.0,1014.7,0.0,0.0,6,11,3,1,70,Morning,22.42083333333333,5.119950676279522,7.179166666666667,1.402194497678931,1014.8916666666664,1.198882329745098,-0.1916666666664923,-0.1598711248894992,63.833333333333336,19.06206491544331,-19.833333333333336,-1.0404609060619228,29.6,1014.7,44.0,0,normal,none
2025-03-11 07:00:00,42139,Meerut,29.0167,77.6333,30.0,42.0,1014.3,5.0,304.0,7,11,3,1,70,Morning,22.504166666666663,5.223149072339689,7.495833333333334,1.4351176329676545,1014.75,0.985106482875978,-0.4500000000000455,-0.4568034094002598,63.708333333333336,19.186678273958755,-21.708333333333336,-1.1314273905763623,30.0,1014.3,42.0,0,normal,none
2025-03-11 08:00:00,42139,Meerut,29.0167,77.6333,30.1,41.0,1013.0,7.2,280.0,8,11,3,1,70,Morning,22.558333333333334,5.296423458266366,7.541666666666668,1.4239168612728743,1014.6333333333332,0.8514267650407092,-1.6333333333333258,-1.9183485889772696,63.75,19.13623923799836,-22.75,-1.188843832743577,30.1,1013.0,41.0,0,normal,none
2025-03-11 09:00:00,42139,Meerut,29.0167,77.6333,32.2,37.0,1011.3,0.0,0.0,9,11,3,1,70,Morning,22.59583333333333,5.348423511462971,9.604166666666668,1.795700479979307,1014.4916666666668,0.82720938239053,-3.19166666666672,-3.858354045070437,63.79166666666666,19.08329377883363,-26.791666666666664,-1.4039330409713038,32.2,1011.3,37.0,0,normal,none
2025-03-11 10:00:00,42139,Meerut,29.0167,77.6333,31.0,35.0,1011.2,11.5,298.0,10,11,3,1,70,Morning,22.695833333333336,5.5090028425151,8.304166666666664,1.5073810822133191,1014.3375,1.0445770935379697,-3.137499999999932,-3.0036078901302137,63.75,19.143054138227928,-28.75,-1.5018502163971514,31.0,1011.2,35.0,0,normal,none
2025-03-11 11:00:00,42139,Meerut,29.0167,77.6333,29.0,46.0,1010.6,9.0,325.0,11,11,3,1,70,Morning,22.758333333333336,5.597353152950013,6.241666666666664,1.1151103916637946,1014.2083333333334,1.225425096308763,-3.608333333333349,-2.9445564189948485,63.625,19.327413511473107,-17.625,-0.9119171579548124,29.0,1010.6,46.0,0,normal,none
2025-03-11 12:00:00,42139,Meerut,29.0167,77.6333,29.6,44.0,1010.0,3.6,320.0,12,11,3,1,70,Afternoon,22.754166666666663,5.5924622536026005,6.8458333333333385,1.2241179328342056,1014.0833333333334,1.426661248803485,-4.083333333333371,-2.86216040195806,63.958333333333336,18.931177796260283,-19.958333333333336,-1.054257349866312,29.6,1010.0,44.0,0,normal,none
2025-03-11 13:00:00,42139,Meerut,29.0167,77.6333,24.8,61.0,1011.1,9.0,314.0,13,11,3,1,70,Afternoon,22.804166666666664,5.65020039403493,1.995833333333337,0.3532323093248856,1013.9333333333334,1.6512621435326216,-2.8333333333333712,-1.7158591956040912,64.0,18.884085777505067,-3.0,-0.1588639257068845,24.8,1011.1,61.0,0,normal,none
2025-03-11 14:00:00,42139,Meerut,29.0167,77.6333,23.7,69.0,1011.7,6.8,318.0,14,11,3,1,70,Afternoon,22.82916666666667,5.657967000585016,0.87083333333333,0.1539127628781307,1013.8,1.746798313436232,-2.1000000000000227,-1.202199466215986,64.375,18.7241125638665,4.625,0.2470077011246585,23.7,1011.7,69.0,0,normal,none
2025-03-11 15:00:00,42139,Meerut,29.0167,77.6333,22.0,77.0,1011.8,7.9,333.0,15,11,3,1,70,Afternoon,22.83333333333333,5.658596128451507,-0.8333333333333321,-0.1472685652795257,1013.6833333333334,1.7909595841006287,-1.8833333333334397,-1.051577796647599,65.16666666666667,18.49010702973377,11.833333333333329,0.6399818732419587,22.0,1011.8,77.0,0,normal,none
2025-03-11 16:00:00,42139,Meerut,29.0167,77.6333,21.2,81.0,1011.8,10.4,343.0,16,11,3,1,70,Afternoon,22.808333333333334,5.660996737145313,-1.6083333333333345,-0.2841078008012372,1013.5416666666666,1.800221403452209,-1.7416666666666742,-0.9674735914853324,66.08333333333333,18.50949619182971,14.916666666666671,0.8058926354381837,21.2,1011.8,81.0,0,normal,none
2025-03-11 17:00:00,42139,Meerut,29.0167,77.6333,20.8,77.0,1011.9,10.4,324.0,17,11,3,1,70,Evening,22.85,5.644620370798521,-2.049999999999997,-0.3631776568368214,1013.3833333333332,1.7782909887243508,-1.4833333333333485,-0.8341342011733475,66.58333333333333,18.752197938807825,10.416666666666671,0.5554904390759067,20.8,1011.9,77.0,0,normal,none
2025-03-11 18:00:00,42139,Meerut,29.0167,77.6333,19.9,79.0,1011.5,10.1,311.0,18,11,3,1,70,Evening,22.9,5.619840629025972,-3.000000000000004,-0.5338229672395465,1013.2375,1.7489903919985303,-1.7375000000000682,-0.9934302715149096,66.70833333333333,18.813684119409576,12.291666666666671,0.6533365070154276,19.9,1011.5,79.0,0,normal,none
2025-03-11 19:00:00,42139,Meerut,29.0167,77.6333,19.2,85.0,1010.6,11.2,292.0,19,11,3,1,70,Evening,22.916666666666668,5.609903251639236,-3.716666666666669,-0.6625188528127725,1013.0833333333334,1.73146499083634,-2.4833333333333485,-1.434238258628514,66.875,18.90781411963333,18.125,0.9585983808239116,19.2,1010.6,85.0,0,normal,none
2025-03-11 20:00:00,42139,Meerut,29.0167,77.6333,18.9,82.0,1010.2,11.9,304.0,20,11,3,1,70,Evening,22.95,5.584216888773968,-4.050000000000001,-0.7252583631093868,1012.9125,1.7669212969356236,-2.712499999999864,-1.53515609591902,67.08333333333333,19.085429604502032,14.916666666666671,0.7815735341450214,18.9,1010.2,82.0,0,normal,none
2025-03-11 21:00:00,42139,Meerut,29.0167,77.6333,18.3,81.0,1009.7,11.5,286.0,21,11,3,1,70,Night,23.0,5.540365707596555,-4.699999999999999,-0.8483194518289098,1012.7291666666666,1.8119120735616892,-3.0291666666665837,-1.671806657103469,67.08333333333333,19.085429604502032,13.916666666666671,0.729177543029154,18.3,1009.7,81.0,0,normal,none
2025-03-11 22:00:00,42139,Meerut,29.0167,77.6333,17.9,81.0,1009.2,11.5,272.0,22,11,3,1,70,Night,23.05,5.489990892524216,-5.150000000000002,-0.93807077294296,1012.5583333333334,1.8978057505094592,-3.3583333333333485,-1.76958749989656,66.95833333333333,18.97934613494737,14.041666666666671,0.7398393267516857,17.9,1009.2,81.0,0,normal,none
2025-03-11 23:00:00,42139,Meerut,29.0167,77.6333,17.3,82.0,1008.8,10.4,281.0,23,11,3,1,70,Night,23.0875,5.449795568563032,-5.787500000000001,-1.0619664402431912,1012.3875000000002,2.0093937004675544,-3.5875000000002046,-1.7853644107500932,66.83333333333333,18.871802445347623,15.166666666666671,0.8036681557360007,17.3,1008.8,82.0,0,normal,none
2025-03-12 00:00:00,42139,Meerut,29.0167,77.6333,16.8,84.0,1009.0,10.4,299.0,0,12,3,2,71,Night,23.13333333333333,5.3936892808141845,-6.333333333333329,-1.174211750732757,1012.2,2.127051439455045,-3.199999999999932,-1.504430001382467,66.625,18.66597113093412,17.375,0.9308382552464864,16.8,1009.0,84.0,0,normal,none
2025-03-12 01:00:00,42139,Meerut,29.0167,77.6333,16.4,85.0,1009.5,10.8,309.0,1,12,3,2,71,Night,23.166666666666668,5.349983069186157,-6.766666666666669,-1.2648015104272132,1012.0041666666668,2.198117607066094,-2.50416666666672,-1.139232340715891,66.5,18.533166509519138,18.5,0.9982104240253762,16.4,1009.5,85.0,0,normal,none
2025-03-12 02:00:00,42139,Meerut,29.0167,77.6333,17.8,79.0,1010.2,11.2,305.0,2,12,3,2,71,Night,23.191666666666663,5.315352388552576,-5.391666666666666,-1.014357331844723,1011.8166666666668,2.21235005223513,-1.6166666666666742,-0.7307463233647683,66.375,18.391426405186404,12.625,0.6864611652111842,17.8,1010.2,79.0,0,normal,none
2025-03-12 03:00:00,42139,Meerut,29.0167,77.6333,20.4,78.0,1010.3,0.0,0.0,3,12,3,2,71,Night,23.22083333333333,5.2822902778727485,-2.820833333333333,-0.5340170995807754,1011.6291666666668,2.1470868366370106,-1.3291666666667652,-0.6190558499947042,66.16666666666667,18.21052411123286,11.833333333333329,0.6498074004379771,20.4,1010.3,78.0,0,normal,none
2025-03-12 04:00:00,42139,Meerut,29.0167,77.6333,23.6,61.0,1010.9,10.4,295.0,4,12,3,2,71,Night,23.254166666666663,5.260928928279169,0.3458333333333385,0.0657361728409548,1011.4083333333332,1.9875518405422692,-0.5083333333333258,-0.2557585281371256,66.04166666666667,18.11432094196197,-5.041666666666671,-0.2783249056268849,23.6,1010.9,61.0,0,normal,none
2025-03-12 05:00:00,42139,Meerut,29.0167,77.6333,26.3,53.0,1011.2,11.9,295.0,5,12,3,2,71,Morning,23.225,5.256817519638799,3.075000000000003,0.5849546780941501,1011.2041666666664,1.7548638412857158,-0.0041666666664923,-0.0023743532509277,66.0,18.125168664882292,-13.0,-0.7172347049761604,26.3,1011.2,53.0,0,normal,none
